date,btc,eth,bnb,usdt,ada,xrp,doge,ltc,trx,link,bch,xlm,etc,xmr,eos,lrc,zec,waves,bat,dash,dcr,xem,miota,neo,sc,bnt,btg,zrx,storj,dgb,sys,lsk,snt,cvc,usd,sp500
2020-07-07 14:00:00+00:00,9257.7754,237.51262,16.733866,1.0000598,.10905536,.18498048,.0028454142,43.48259,.017352873,5.5854135,237.26595,.07217937,6.1928415,64.450882,2.5492604,.097793899,54.386539,1.1517299,.25799069,70.211662,14.795314,.044073611,.24255417,10.415999,.0030937463,1.559106,9.3047342,.41295478,.16591959,.021758851,.031969596,1.1382705,.024319761,.027082028,96.865997,3176.8601
2020-07-07 15:00:00+00:00,9269.7637,238.27415,16.688498,1.0006148,.11150756,.18505703,.0027757431,43.481297,.017217964,5.5654159,237.45122,.07208956,6.1928062,64.534576,2.5543854,.099404357,55.185287,1.1582822,.25831214,70.23156,14.983304,.044174787,.24345082,10.415701,.0030915262,1.5538998,9.3524666,.41145185,.16607162,.021824187,.033127613,1.1415277,.024266358,.027463747,96.796997,3181.9299
2020-07-07 16:00:00+00:00,9264.2949,238.63976,16.682171,1.000703,.11520734,.18548447,.0027276906,43.492653,.01738517,5.6431699,237.67377,.073374629,6.2439504,64.812111,2.5586941,.098639198,55.147911,1.1602583,.26116061,70.247177,14.940197,.043518931,.24254546,10.572665,.0030985663,1.5424943,9.4196415,.41409057,.16634752,.021811599,.032192793,1.140566,.024350554,.027788125,96.848999,3172.9299
2020-07-07 17:00:00+00:00,9282.25,239.93317,16.831064,1.0006598,.11422252,.18568079,.0027764619,43.739426,.017437113,5.7980599,238.60579,.073608346,6.3103909,64.968773,2.5695786,.097976565,55.429375,1.1654494,.26258767,70.624725,15.006632,.044846278,.24402423,10.571411,.0030956224,1.5508265,9.385396,.4250029,.16667433,.022119112,.032339629,1.1462126,.024439363,.027722849,96.810997,3171.6201
2020-07-07 18:00:00+00:00,9273.2754,238.94788,16.845764,1.0000201,.11423852,.18484277,.0027898408,43.592499,.017376281,5.7749338,237.6084,.072731838,6.2696815,64.847481,2.5611026,.098596476,55.223736,1.1651897,.25960276,70.544907,15.030616,.043753255,.24504682,10.494692,.0030689046,1.5652206,9.3705931,.41599765,.16635838,.02227175,.032031737,1.1473773,.024550175,.027811162,96.880997,3165.75
2020-07-07 19:00:00+00:00,9252.0771,238.41354,16.636061,1.0009958,.11374379,.18447441,.0027956355,43.471764,.017251398,5.7808361,236.97629,.07215818,6.2625713,64.553658,2.5558395,.098770596,54.983887,1.1631539,.25768584,70.046394,14.952338,.044348594,.24370304,10.448583,.0030798654,1.5522649,9.2650366,.40321901,.16594289,.022846626,.031848982,1.1460795,.024569722,.027784051,96.987999,3158.76
2020-07-07 20:00:00+00:00,9248.4316,238.24791,16.695444,1.0001521,.11400368,.18387941,.0028145176,43.283657,.017236782,5.6700544,236.59424,.072077714,6.2464056,64.289398,2.5477269,.09872894,54.71862,1.1605049,.25610563,69.919746,14.947565,.043186296,.24211174,10.463497,.0030556244,1.5573213,9.120163,.40532482,.16460697,.022030342,.031751819,1.1514757,.024552664,.027735608,96.968002,3145.8799
2020-07-08 14:00:00+00:00,9431.7773,245.76401,17.341682,1.0000855,.12602359,.19876605,.0038866629,45.095554,.017701769,6.0909019,244.7433,.078069508,6.4707575,67.106514,2.6705933,.096771881,58.255966,1.2025208,.26170912,72.458511,15.41729,.045535676,.25049651,11.041177,.0034793913,1.5989238,9.4101048,.44104552,.16724543,.022770196,.03270568,1.2211728,.026030391,.02797561,96.563004,3161.8899
2020-07-08 15:00:00+00:00,9393.8311,245.41812,17.33559,.99926317,.12613334,.19852088,.003850312,44.833214,.017687773,6.1517372,243.54802,.078586541,6.4537525,65.964066,2.6620858,.097016662,58.088871,1.1943964,.26235712,72.328903,15.328773,.046169549,.25248727,11.126626,.0034980252,1.6045396,9.3666487,.43980938,.16739587,.022474963,.032578748,1.219083,.025973717,.027992478,96.556999,3143.3101
2020-07-08 16:00:00+00:00,9400.7949,245.51369,17.289791,.99907178,.12862839,.201583,.0039634751,45.108963,.01802288,6.2233286,243.35344,.07881622,6.4732528,66.048836,2.6706979,.10171381,58.387421,1.2038801,.26136279,72.593117,15.322002,.046415012,.25410402,11.120686,.0034252193,1.6180993,9.4031076,.44832346,.16687839,.022698093,.032773945,1.2253478,.026017103,.028216384,96.475998,3155.0801
2020-07-08 17:00:00+00:00,9407.7559,246.10129,17.212824,.99923283,.13115023,.20072816,.0040113498,45.096134,.017996181,6.2841592,243.67711,.079506174,6.4569206,66.463333,2.6636574,.099014439,58.220306,1.2086902,.26365161,72.400642,15.314815,.046559826,.25560451,11.15049,.0034906091,1.6242514,9.4084864,.45470452,.1665284,.022710824,.03293363,1.2314715,.026201176,.02816058,96.460999,3148.6299
2020-07-08 18:00:00+00:00,9400.7744,246.12808,17.127014,.99982953,.12996893,.20048724,.0043111797,44.989056,.017924072,6.2291255,243.12297,.079708628,6.4464383,66.401993,2.6641965,.099471666,58.043114,1.2072345,.26386696,72.269417,15.331304,.046540357,.25643244,11.082026,.0035845633,1.6177514,9.4356136,.45545062,.16708311,.022815015,.032740038,1.242213,.026084485,.02823464,96.427002,3153.3799
2020-07-08 19:00:00+00:00,9415.9766,247.90918,17.156765,.99897027,.13115019,.20133381,.0045579583,45.2005,.017986219,6.2644234,243.81653,.079820931,6.4780536,66.658974,2.6745431,.099554107,58.248512,1.2057341,.26456398,72.356598,15.328835,.046050973,.25815916,11.100573,.0036238008,1.6298354,9.4208689,.4537712,.16707832,.022785665,.032638967,1.2440715,.026063174,.028350795,96.463997,3165.04
2020-07-08 20:00:00+00:00,9415.5811,245.8071,17.165285,.99973232,.12940229,.20142731,.0052468684,45.025341,.017905489,6.2852969,243.00032,.079144157,6.4613762,66.370621,2.6632526,.098776914,57.903038,1.2080337,.26357922,72.317467,15.338432,.046023499,.25514495,11.00603,.0036207929,1.6281929,9.4120932,.44669861,.1674393,.022635726,.032523174,1.2301728,.026122473,.028059619,96.486,3170.28
2020-07-09 14:00:00+00:00,9342.6797,243.4055,16.850695,1.0015169,.12122254,.20454676,.0046227565,44.798626,.018196287,6.054081,240.67311,.09017738,6.5864062,66.740753,2.6592808,.096366927,57.215218,1.1968899,.26039398,72.081192,15.531045,.047280036,.25793478,11.001508,.0036289631,1.5224899,9.3960133,.43282685,.179179,.02113118,.032996543,1.2104964,.027585017,.028643727,96.712997,3159.77
2020-07-09 15:00:00+00:00,9253.959,241.483,16.604074,1.0041881,.11909807,.20134033,.004480273,44.525169,.017985269,5.9344397,238.34917,.088447146,6.5369649,66.168686,2.6349919,.092114203,56.439857,1.1719762,.25741968,71.634758,15.195817,.04613569,.25280359,10.717362,.0035219369,1.4689716,9.3349781,.41660935,.17085266,.020925233,.032518871,1.1713789,.026733929,.027821833,96.704002,3125.28
2020-07-09 16:00:00+00:00,9242.9932,240.89473,16.680189,1.0024024,.12149152,.19952664,.0045521646,44.192066,.018036718,6.0745478,237.69911,.090603799,6.5209141,65.972374,2.6241868,.093894266,56.104706,1.1758047,.25674325,71.386787,15.105032,.04610566,.25226924,10.728814,.0035481697,1.4892241,9.3200932,.41957948,.17311898,.021283714,.033419091,1.1802013,.026833538,.027494555,96.753998,3138.6399
2020-07-09 17:00:00+00:00,9247.1172,241.11183,16.685379,1.0032617,.12069628,.2006163,.0045865602,44.135052,.018116439,6.0134101,237.98206,.091110177,6.5760107,66.33432,2.6326556,.094294839,56.538826,1.1772051,.25741231,71.353279,15.457239,.04624771,.25300589,10.773406,.0035608697,1.50622,9.3332424,.42076007,.17440176,.021822117,.033344526,1.186736,.027128499,.027653934,96.737,3147.74
2020-07-09 18:00:00+00:00,9250.6387,241.04829,16.713093,1.0019815,.12137356,.20092586,.0046514357,44.187798,.01814892,6.0053411,238.06055,.091187865,6.6569548,66.420128,2.6351185,.094307803,56.667389,1.1782693,.25696269,71.537262,15.626219,.046118293,.2534391,10.756306,.0035426342,1.514254,9.3130045,.42286435,.17339632,.021601429,.033462472,1.1850759,.027021842,.027605921,96.699997,3154.05
2020-07-09 19:00:00+00:00,9244.8916,240.60805,16.709675,1.0025507,.12062794,.19986817,.0046381005,44.039318,.018074753,5.9291797,235.7648,.08958403,6.5936594,66.902046,2.6066182,.093016185,56.430965,1.171922,.25744063,71.322609,15.944113,.046014242,.2499876,10.658286,.0035112349,1.5099237,9.342823,.42139986,.17301202,.021223646,.033214282,1.1849786,.02670444,.02726331,96.785004,3148.27
2020-07-09 20:00:00+00:00,9256.1631,241.94296,16.837704,1.00149,.12385006,.20087731,.0045559923,44.188591,.018186642,6.0347118,237.33876,.091353111,6.6274791,67.512245,2.6305892,.092885815,56.794086,1.1734713,.25952685,71.587479,16.156389,.046322398,.25203785,10.83959,.0035177441,1.4984051,9.3408728,.42318726,.17427503,.021560946,.033325966,1.1917617,.026860692,.027301854,96.786003,3152.1001
2020-07-10 14:00:00+00:00,9196.1191,239.57283,16.941544,1.0010698,.11537077,.19785714,.0038269323,44.230927,.018022483,5.8373818,236.66217,.085916206,6.3900652,67.28923,2.614723,.094421007,55.318604,1.1724031,.2498458,71.233238,15.797618,.045782577,.2438374,10.615807,.003366498,1.4782684,9.1783876,.40799364,.16971312,.021435341,.032249171,1.1687652,.026286215,.02768955,96.471001,3154.96
2020-07-10 15:00:00+00:00,9232.2627,240.089,17.005121,.9995181,.11580612,.19812931,.0038848759,44.338993,.018112857,5.939559,237.4131,.087924376,6.3948145,67.586761,2.6208594,.094718583,55.495613,1.1781385,.25214675,71.30442,15.851518,.04647699,.24789996,10.646807,.0033573608,1.4835156,9.1833048,.41223463,.16898564,.021332514,.032166053,1.1804353,.026568659,.027819725,96.504997,3161.48
2020-07-10 16:00:00+00:00,9212.5479,239.43794,17.039417,.99874574,.11694406,.19855742,.0038255788,44.156155,.018144324,6.048367,237.0058,.087626532,6.3828106,67.63913,2.6086156,.095398888,55.336956,1.1765153,.25249445,71.355652,15.953718,.046406928,.25035039,10.664406,.0033488206,1.4848708,9.2221451,.41287157,.16937099,.021324269,.032609798,1.1820982,.026870552,.027634915,96.655998,3160.6899
2020-07-10 17:00:00+00:00,9217.7773,239.84816,17.083889,1.0020552,.11565918,.19941375,.003745293,44.149792,.018181019,5.9948387,237.34172,.087961651,6.3943844,67.881348,2.6113293,.096422039,55.562782,1.1783828,.25274849,71.384491,15.951103,.046128668,.25000927,10.654294,.0034081715,1.4774219,9.2433548,.4109464,.17021361,.021436771,.032609787,1.1891397,.026805108,.027531987,96.605003,3168.0701
2020-07-10 18:00:00+00:00,9212.5693,238.86972,17.073164,.9994964,.11546884,.19811811,.0035875847,44.06358,.018119667,6.0623722,236.7755,.088055149,6.3694019,67.908058,2.6032579,.096201427,55.958138,1.1742204,.25277901,71.313896,16.028551,.045111116,.24915288,10.652742,.0034505136,1.4711726,9.2328949,.41098654,.16925547,.021362061,.032256193,1.1797454,.026738064,.027516652,96.652,3172.6001
2020-07-10 19:00:00+00:00,9245.1221,239.70833,17.148478,1.0012726,.1187961,.1982391,.0035672677,44.159336,.018190267,6.1363478,237.52887,.087775283,6.3721523,67.998528,2.610513,.096258059,56.142067,1.1730165,.25301501,71.283287,15.91043,.045469109,.2506822,10.680538,.0034784675,1.4698559,9.2629471,.41546413,.1710338,.021421459,.032405324,1.1859407,.026573041,.027734306,96.648003,3181.8101
2020-07-10 20:00:00+00:00,9235.9717,239.40707,17.096573,1.0009929,.11860374,.19817603,.0036721407,44.123379,.018096652,6.1359725,237.0105,.089451157,6.3528919,67.501289,2.6072693,.095536619,55.801769,1.1640222,.25155821,71.409798,15.903,.045314386,.25020546,10.412084,.0034371875,1.4836166,9.2494116,.41606072,.17119643,.021282542,.032445777,1.1868985,.026609259,.027659651,96.660004,3185.47
2020-07-13 14:00:00+00:00,9277.3643,242.43861,18.656425,.9969154,.13102548,.20176777,.0032355059,44.753155,.018066883,7.5131021,235.98235,.094107702,6.4587951,69.01722,2.6162694,.13305269,61.891186,1.1968343,.2662622,74.021538,15.327655,.046449888,.25432029,11.046326,.0033768257,1.6688945,9.6914177,.40900382,.1640414,.02173106,.033393338,1.2642264,.026042337,.029175889,96.318001,3219.8799
2020-07-13 15:00:00+00:00,9263.8291,241.90504,18.652338,.99623233,.1315915,.20189421,.0032949222,44.662865,.018070688,7.3447189,235.366,.092918061,6.4401293,68.551338,2.612931,.12858053,61.89426,1.1979407,.26733416,73.634102,15.318914,.046397071,.25462592,11.030541,.0033780234,1.6417862,9.6787214,.40998125,.16327079,.021840042,.03334979,1.2754663,.025910048,.029293034,96.338997,3230.6299
2020-07-13 16:00:00+00:00,9267.834,242.5309,18.80847,.9965055,.13295394,.20215955,.0032915361,44.721134,.01806757,7.4417052,235.39308,.093603589,6.4452734,68.974808,2.6141491,.12942159,62.00388,1.2007761,.27669442,73.690331,15.276966,.046552297,.25588629,11.017936,.0034373691,1.6615107,9.562746,.41358212,.16392225,.021936893,.033329636,1.2818016,.025945313,.029177833,96.317001,3226.6399
2020-07-13 17:00:00+00:00,9305.8477,243.09482,18.882311,.99891299,.13251242,.20240869,.0032792033,44.812206,.018178433,7.4419103,235.83458,.093498453,6.4654803,69.247887,2.6255033,.12951086,62.160797,1.202213,.27788481,73.801521,15.275657,.047169376,.25557756,11.038265,.0034541341,1.6739569,9.5551987,.41626987,.16402577,.022116175,.033736397,1.2857116,.02602591,.029377675,96.334,3231.3501
2020-07-13 18:00:00+00:00,9284.5195,241.34709,18.641228,.99906117,.13384183,.20124893,.0032138221,44.4716,.018072385,7.3019671,233.81296,.092538029,6.4382443,69.422783,2.610512,.12736173,61.340645,1.1997747,.27276537,73.253143,15.185812,.047078565,.25373039,10.90543,.0034327384,1.6638722,9.5136375,.41202223,.16337381,.022091407,.033294778,1.2743138,.026023991,.029432021,96.463997,3207.54
2020-07-13 19:00:00+00:00,9228.5967,238.58369,18.244019,.9994601,.12864494,.19699046,.0030788614,43.396603,.017405357,7.1783648,229.31331,.089202307,6.2451644,68.763123,2.5218873,.1283603,60.342453,1.18028,.26011813,72.018333,14.802054,.04628453,.24993661,10.665964,.0033923117,1.5945083,9.3623848,.4002966,.15973571,.021826817,.032712173,1.25063,.02574919,.028498331,96.511002,3179.9299
2020-07-13 20:00:00+00:00,9251.4424,239.20363,18.38636,1.0002999,.12931129,.19852659,.0031674297,43.770966,.017514424,7.1722832,230.44395,.091462329,6.294076,69.513466,2.5372338,.13254473,60.905766,1.1895392,.26456702,72.308929,14.936285,.046405733,.25135806,10.739732,.0033978026,1.5922925,9.3725605,.40654439,.16214143,.02174437,.032842625,1.2567489,.025780134,.028714877,96.559998,3155.9099
2020-07-14 14:00:00+00:00,9207.7969,239.16243,18.105909,.99967736,.12487944,.19792497,.0031774065,43.519276,.01750277,7.485096,229.36949,.089399055,6.2452612,67.327644,2.5449424,.12164658,60.435772,1.2265627,.26240891,71.575935,14.844748,.046198443,.25000572,10.765519,.003281519,1.5155827,9.3588772,.39261755,.16410048,.021070303,.032778174,1.2146577,.025017798,.028097825,96.253998,3150.5601
2020-07-14 15:00:00+00:00,9219.2109,240.31854,18.163521,1.0004233,.12705263,.19828467,.0031757848,43.707905,.017546773,7.5994983,229.70996,.090021938,6.2658415,67.840637,2.5529823,.12389323,60.743534,1.275557,.26363391,71.81044,14.897663,.046327852,.25154909,10.858671,.0033220423,1.5314479,9.3908701,.39789969,.1699547,.021115081,.032588683,1.2174399,.025055051,.028274998,96.195,3162.1499
2020-07-14 16:00:00+00:00,9225.3438,240.08615,18.144793,1.0002847,.12811948,.19812128,.0031923382,43.742928,.01760586,7.8541994,229.61842,.089282736,6.260725,67.810493,2.5518615,.12628675,61.057465,1.2716823,.26423761,71.887466,14.933427,.046645962,.25283614,10.938728,.0033182211,1.5350106,9.4107943,.39646277,.1688163,.021171255,.032728352,1.2256016,.025135214,.028276756,96.217003,3166.6799
2020-07-14 17:00:00+00:00,9245.8135,240.14247,18.205587,1.0010791,.13318224,.19893821,.0032710626,43.767582,.017705142,8.1099291,230.19518,.092283808,6.2793474,68.300888,2.5608134,.12604348,61.505039,1.2684623,.2638523,72.092232,15.051158,.046752825,.25271672,10.969658,.0033361316,1.550739,9.431819,.39693537,.16740599,.021119623,.032879274,1.2198467,.025245799,.028147494,96.246002,3163.0601
2020-07-14 18:00:00+00:00,9243.5459,240.12012,18.265392,1.0005409,.13304745,.19900084,.0032855128,43.700367,.017687272,8.0103998,229.87099,.091709673,6.2745609,69.03524,2.5581579,.12448946,62.410187,1.265965,.26289016,72.227089,15.089687,.046593055,.25225538,10.977751,.0033720164,1.5575554,9.4083052,.39756128,.16978523,.021189131,.03273258,1.2200731,.025319092,.028168412,96.259003,3180.1699
2020-07-14 19:00:00+00:00,9246.0195,240.8988,18.173353,.99830502,.13267262,.1988354,.0033153382,43.662205,.017679248,8.2088308,229.64914,.091391802,6.2676163,68.604904,2.5640533,.12233157,62.621891,1.2585245,.26373142,72.159492,15.24683,.046499714,.25017029,10.937331,.0033463617,1.5615305,9.4534979,.3969366,.17214914,.021097044,.032924686,1.2220837,.025459947,.028176412,96.293999,3181.23
2020-07-14 20:00:00+00:00,9262.1758,241.19604,18.047077,.99952978,.13160866,.19899824,.0033395905,43.658485,.017674491,8.2306032,230.5555,.091550648,6.2659621,68.535698,2.559083,.12347139,62.290112,1.2799785,.26289847,72.388618,15.261409,.046663031,.24994111,10.964912,.0033503396,1.586046,9.5979252,.39669392,.17141141,.021197941,.033046603,1.2241298,.025495226,.028161585,96.234001,3198.23
2020-07-15 14:00:00+00:00,9229.04,239.6221,17.824188,.99887186,.13110308,.19780774,.0030921616,43.383595,.017661765,8.7119284,228.86314,.089902207,6.2389011,68.776558,2.541012,.12569496,62.112354,1.3867009,.26037732,71.519127,15.834163,.046309654,.24933723,11.1113,.0034172307,1.5520082,9.4302206,.40329608,.17680368,.021222923,.032481212,1.2368925,.026043376,.029270953,95.981003,3232.47
2020-07-15 15:00:00+00:00,9197.6563,238.2618,17.642921,.99858809,.12889831,.19672869,.0031051,43.097397,.017572239,8.3763552,227.4967,.088170849,6.2006378,71.850235,2.5222015,.12480977,61.532284,1.3460352,.25823987,71.147766,15.825164,.045950036,.24578023,10.956829,.0034390106,1.5107164,9.4243536,.39830515,.17528112,.02112147,.032202035,1.2326213,.025825651,.029035976,96.079002,3225.1599
2020-07-15 16:00:00+00:00,9201.4863,237.9675,17.616705,.99871916,.13009946,.19749857,.0031035689,43.156567,.017593807,8.5259132,227.40375,.092467681,6.2191081,70.989418,2.5256355,.12237284,61.701187,1.3688812,.25868735,71.353981,15.867518,.045855742,.24589412,10.98298,.0034751145,1.5317465,9.4215975,.39645332,.17582583,.02108054,.032209754,1.2276137,.025757706,.028898854,96.069,3214.3
2020-07-15 17:00:00+00:00,9198.0293,237.67903,17.609467,.99879009,.1298148,.19733024,.0031094339,43.078247,.017621247,8.4972267,226.92148,.094094142,6.2173858,70.395248,2.5219536,.12312839,61.494312,1.3831894,.25789297,71.23838,15.861912,.046327289,.24567145,11.028576,.0034516687,1.5375818,9.41504,.39690515,.17609824,.020978399,.032527879,1.2247541,.025938975,.029190483,96.092003,3221.02
2020-07-15 18:00:00+00:00,9181.8848,237.30096,17.580294,.99931759,.12928024,.19718513,.0030929665,43.036957,.017595008,8.4293194,226.62778,.093197495,6.20227,70.131508,2.5202403,.12391561,61.391857,1.3545349,.2558043,71.089478,15.746815,.046166245,.24469435,10.991127,.0034674401,1.5103325,9.4112539,.39672875,.17620608,.020959534,.032521579,1.2153765,.025999138,.02917912,96.081001,3227.1599
2020-07-15 19:00:00+00:00,9173.8896,237.3317,17.486023,.99888372,.12907894,.19690359,.0030783252,43.06868,.017522914,8.4343824,226.36478,.092898145,6.1978369,70.30645,2.5145385,.1254759,61.180897,1.3285609,.2554813,71.00528,15.626633,.045847066,.24370638,10.950521,.0034211425,1.5019261,9.4221087,.39386022,.17596991,.020886121,.032082494,1.2128181,.026313409,.029097132,96.056,3223.6699
2020-07-15 20:00:00+00:00,9208.4287,238.06059,17.530254,.99877685,.12986411,.19783562,.0031012811,43.241703,.017584639,8.6540871,227.75095,.094484091,6.2190771,70.488762,2.528724,.12775369,61.561951,1.3346504,.25826627,71.12468,15.726998,.04624214,.24597421,11.03477,.0034541949,1.5138757,9.430933,.39413872,.17620251,.020843808,.032101475,1.2145644,.026206486,.029022008,96.042,3226.72
2020-07-16 14:00:00+00:00,9121.5918,233.02985,16.950417,1.0005064,.12451171,.19231996,.0029473102,42.08659,.017020475,8.3124962,222.849,.093724929,6.0172234,68.936707,2.4795735,.11657771,58.926689,1.4183878,.24924102,69.188843,15.372074,.044395991,.23447128,10.592953,.0033447416,1.4486341,9.3821754,.38104698,.16363584,.019993724,.032173917,1.1676725,.025185091,.027096305,95.955002,3209.9399
2020-07-16 15:00:00+00:00,9125.1787,233.17274,17.079428,1.0000628,.12611534,.19232345,.0029508898,42.023479,.017016113,8.6573429,222.77139,.094396934,6.0318065,68.641159,2.4758499,.11881806,59.135635,1.4040632,.24992414,69.396996,15.300942,.04466188,.23698108,10.609952,.0033674841,1.4611797,9.3863144,.38195643,.16580927,.02017642,.032489303,1.1777945,.025180634,.027228722,95.927002,3207.6599
2020-07-16 16:00:00+00:00,9124.5195,233.0833,17.056643,1.0004406,.12538947,.19214542,.0029375805,41.896725,.017012851,8.5699558,222.65454,.096150316,6.0184984,68.169518,2.4683332,.11825816,58.931198,1.3760341,.24847963,69.266273,15.345239,.044736769,.23573318,10.591237,.0033662615,1.4758351,9.3890343,.3843582,.16592236,.020373659,.032221124,1.1766396,.025224648,.027434094,96.102997,3203.6001
2020-07-16 17:00:00+00:00,9146.875,233.3837,17.08457,1.0015401,.12666591,.19308484,.0029383313,41.98608,.0170749,8.6794224,222.84561,.097934298,6.0498033,68.033455,2.4806361,.12027388,59.076015,1.3627996,.25043049,69.617653,15.406215,.044494491,.23775734,10.62193,.003337526,1.4807805,9.413887,.38692236,.16621214,.020355009,.032609459,1.1720488,.025191015,.027509673,96.291,3213.8501
2020-07-16 18:00:00+00:00,9134.374,232.85316,17.04167,1.0010238,.12569001,.19254464,.0029400834,41.851257,.01707375,8.5968533,222.27422,.095988743,6.0460744,67.416115,2.4747236,.12007453,58.8554,1.367171,.24742205,69.511246,15.352907,.044224892,.23826765,10.597113,.0033636452,1.5018106,9.4060869,.38621694,.16554745,.020285664,.033999823,1.1704375,.025086362,.027536472,96.346001,3212.8501
2020-07-16 19:00:00+00:00,9130.4229,232.15454,16.915771,1.0008376,.12469404,.19181451,.0029364217,41.748413,.017050635,8.472537,222.02605,.09516596,6.0238705,67.174385,2.472131,.1202709,58.583588,1.3531159,.24783118,69.396408,15.31136,.044265278,.23742968,10.553304,.0033289068,1.5061353,9.3993979,.38568532,.16522628,.020144338,.034323532,1.1676778,.02506048,.027483938,96.324997,3215.8301
2020-07-16 20:00:00+00:00,9104.1689,232.45627,16.932791,.99966806,.12438259,.19209974,.0029280747,41.897167,.017010806,8.3761225,222.44803,.094254158,6.007576,66.968071,2.4727657,.11888263,58.261597,1.3468604,.26303872,69.278999,15.304989,.044155434,.23537144,10.538489,.003314455,1.4961731,9.3795242,.38145053,.16439269,.019836094,.033741783,1.1643666,.024886562,.027579386,96.305,3215.47
2020-07-17 14:00:00+00:00,9135.0449,233.00394,17.247381,.99818093,.12422635,.19545603,.0030052233,41.991608,.017212611,8.3950558,223.3941,.1050889,6.0577364,67.7332,2.4977076,.13098033,59.628883,1.4577634,.26728344,69.667786,15.273125,.044931687,.24060902,10.593452,.0033471039,1.511134,9.3545666,.40358177,.16853833,.020585813,.034481525,1.1774982,.025334083,.028081892,96.084,3208.6299
2020-07-17 15:00:00+00:00,9140.7715,233.0878,17.431026,.99930114,.12419691,.19550797,.0030350813,42.029049,.017259317,8.3405161,223.58336,.10451,6.0701795,67.949188,2.5009651,.12787655,59.700218,1.4396433,.26849476,69.685501,15.246377,.044927567,.24076322,10.598603,.0033464429,1.5208864,9.3683167,.40328926,.1689567,.020542976,.034223765,1.1802642,.025323031,.02811907,95.972,3219.1799
2020-07-17 16:00:00+00:00,9157.2822,233.42393,17.366184,1.0002226,.12369928,.19549289,.0030415999,42.031403,.017274324,8.3556147,223.80099,.10453668,6.0833421,67.904381,2.5011632,.12720472,59.577328,1.419385,.26827079,69.608467,15.211659,.045442227,.24104452,10.598886,.0033272801,1.5231656,9.3844719,.40405363,.16851428,.020373065,.038757958,1.1794631,.025696727,.028147228,95.962997,3222.51
2020-07-17 17:00:00+00:00,9145.1943,232.96861,17.281279,.9997282,.12308919,.19395804,.0030255478,41.901039,.017189421,8.274684,222.97334,.10249475,6.0566607,67.716042,2.4939537,.12628824,59.500092,1.4290258,.26712519,69.420738,15.201296,.044705059,.2404168,10.607068,.0033553203,1.5164237,9.3673058,.40167522,.16888526,.020593826,.036987882,1.1775702,.026001019,.028077701,95.953003,3222.1001
2020-07-17 18:00:00+00:00,9158.2988,233.27249,17.225927,.99970424,.12263108,.19407558,.0030331379,41.935207,.017214535,8.2651453,222.9416,.10349574,6.0529232,67.68605,2.4951394,.12828512,59.289608,1.4374213,.26630718,69.47596,15.227841,.045030899,.24115224,10.600951,.0033288929,1.5099161,9.3640442,.4037188,.16898549,.020536488,.037490793,1.17553,.025709249,.028064551,95.942001,3226.8601
2020-07-17 19:00:00+00:00,9167.8281,233.24216,17.195145,.99965769,.12301926,.19373038,.0030305081,41.920441,.017199112,8.3343906,222.80664,.10531835,6.0349202,67.529671,2.4919662,.13189542,59.248905,1.4484642,.26464701,69.461983,15.223938,.044854246,.24094667,10.619859,.003329942,1.5123804,9.3593798,.40203238,.16846874,.020818124,.038144462,1.1758024,.025756804,.028004656,95.918999,3230.6699
2020-07-17 20:00:00+00:00,9148.5664,232.62167,17.108967,.99963939,.12301581,.19384982,.0030671414,41.905663,.017184692,8.3403721,222.73296,.1042699,6.0155687,67.373238,2.4910243,.13093476,59.155495,1.4365063,.26325306,69.569565,15.210383,.044882219,.24111189,10.627831,.0033270516,1.5112529,9.3611355,.40088436,.16722848,.02105383,.038249839,1.1762084,.026086394,.027996119,95.997002,3224.5701
2020-07-20 14:00:00+00:00,9158.9902,237.46208,17.668768,.9989323,.12166035,.19728558,.0032250388,42.241726,.017319554,7.8437634,224.56683,.098656453,6.076211,69.268021,2.5759046,.12828392,57.604534,1.629868,.26943207,69.743706,15.381883,.050824549,.25161946,10.529937,.0033823007,1.6576371,9.3698006,.40825054,.1791573,.02118377,.11384772,1.2463202,.025492622,.031165902,95.849998,3234.1101
2020-07-20 15:00:00+00:00,9159.6162,237.65913,17.708614,.99891102,.12152971,.19735993,.0032412901,42.223267,.017312022,7.8376327,224.74634,.099125348,6.0768948,69.814529,2.5789006,.12615612,57.753426,1.6793151,.27079877,69.77356,15.388732,.05174375,.25429082,10.545633,.0033851804,1.6530553,9.3668003,.41288835,.1799279,.02116929,.11216096,1.261766,.025414689,.031171152,95.814003,3235.5601
2020-07-20 16:00:00+00:00,9169.3623,238.00452,17.645733,.99915159,.12115286,.19741105,.0032012605,42.294823,.01728202,7.8044047,224.51082,.098849282,6.1056213,69.573792,2.5956028,.12560125,57.940914,1.6592487,.26834339,69.730614,15.400966,.051757865,.25408089,10.547108,.003418216,1.6875798,9.4208241,.41160348,.18079001,.021186437,.10879979,1.2454132,.02556435,.031479061,95.853996,3235.3301
2020-07-20 17:00:00+00:00,9179.9805,238.23662,17.64595,.99892133,.12143655,.19767341,.0032362153,42.304249,.017284164,7.768754,224.3537,.099022523,6.1157475,69.562187,2.5905216,.1263912,57.978249,1.6297368,.26743686,69.739128,15.487788,.051063318,.25418931,10.548321,.0033954012,1.687533,9.4025707,.4096196,.1805497,.021315979,.11356321,1.2434731,.025629321,.031531192,95.871002,3240.6799
